-2.018842530282637451e-02
1.320315661675434959e-01
1.265377855887521996e-01
1.026429010448678403e-01
3.494837172359015198e-02
1.677925690443075601e-01
1.683244070390206570e-02
8.559201141226819090e-03
2.325581395348836830e-02
2.560000000000000123e-02
9.649122807017543324e-02
1.674074074074073937e-01
1.324668832791801865e-01
3.636363636363636187e-02
8.377777777777777046e-02
4.663212435233160535e-02
6.292517006802721136e-02
4.652917505030181033e-02
-5.217391304347825630e-03
5.653382761816496543e-02
1.534526854219948715e-02
9.310653536257831875e-02
1.423133235724743373e-01
9.794628751974723824e-02
2.194710185706246278e-02
-1.828153564899451938e-02
-4.916317991631800194e-02
5.401234567901233574e-02
1.823762820992737566e-01
9.311323188031983555e-02
-3.174603174603174600e-03
2.164502164502164500e-03
7.677437172051919390e-02
1.464075532410347436e-01
2.966841186736475164e-02
1.275362318840579483e-02
1.669285153181461201e-01
6.258890469416784896e-02
2.898550724637680761e-03
1.470888661899897865e-01
4.611330698287220003e-02
4.201680672268907901e-02
3.892617449664429602e-02
1.110875106202209028e-01
2.753368482718219004e-02
-4.347826086956521618e-02
1.710097719869706906e-02
9.362318840579710033e-02
4.080090668681526228e-02
3.111739745403111976e-02
7.083333333333333148e-02
1.328859060402684533e-01
3.225806451612903136e-02
9.028270341473300376e-02
8.341810783316377931e-02
3.097112860892388062e-02
7.970008331019161341e-02
7.660073751257123753e-02
5.869242199108470198e-02
1.973684210526316027e-02
6.096047355356119801e-02
8.918441365200409365e-02
2.889667250437828044e-02
1.153806317969963552e-01
1.623902768399729801e-01
1.258581235697940441e-02
-7.672634271099743573e-03
2.215508559919435877e-02
4.584450402144771980e-02
6.852960745176314705e-02
4.949208599102292161e-02
4.506802721088436214e-02
7.886565928379217494e-02
4.995004995004995001e-03
4.347826086956521618e-02
5.156382079459002205e-02
1.309189189189189084e-01
-2.011494252873563190e-02
7.883335912115116417e-02
-1.740812379110251093e-02
3.619451095966107895e-02
5.038220986796386469e-02
8.907284768211920500e-02
7.564296520423600956e-02
2.528735632183908011e-02
1.770911831198191400e-01
6.230529595015576148e-03
7.925724637681159923e-02
1.092364884186445562e-01
5.914852128696782702e-02
1.524390243902438991e-02
3.636363636363636187e-02
7.391763463569166193e-02
1.690617075232459798e-01
2.386065378191362663e-02
1.386875535811706028e-01
8.726415094339622092e-02
3.495534339390206358e-02
3.529411764705881610e-02
1.460122699386502965e-01
2.298850574712643993e-02
1.576246334310850428e-01
3.870366052692936210e-02
5.721393034825870971e-02
1.963993453355155488e-02
7.814795507321926904e-02
3.841387856257744843e-02
1.055408970976253087e-02
5.115907274180656050e-02
-2.992518703241894840e-02
2.899551259924059224e-02
-4.866180048661800615e-03
5.054405054405054082e-02
8.632707774798926981e-02
-7.073954983922829676e-02
